mol_id,smiles
20076,Cc1c(C(=O)O)oc(CC2CC2)n1
20077,Cc1cn2c(=O)c(C(=O)O)cnc2cc1
20078,O=C(O)C1CCN(c2ccccc2Cl)C1
20079,Cc1c(NC(=O)c2ccco2)cc(C(=O)O)cc1
20080,CC(=O)N1CC(OCC(=O)O)C1
20081,COCc1nc(C)c(C(=O)O)s1
20082,Cc1c(-n2ccc(C(=O)O)n2)ccc(F)c1
20083,Cc1c(C(=O)O)oc(C(C)C)n1
20084,CC1CCn2ncc(C(=O)O)c2C1
20085,O=C(O)c1nc(-c2ccccc2)cs1
20086,CCn1ncc(C(=O)O)c1-c1ccccc1
20087,Cc1nc(C(=O)N2CCCCC2C(=O)O)ccc1
20088,Cn1cnc2c1ccc(C(=O)O)c2
20089,Cc1cn(-c2c(C(=O)O)c(C)nn2C)nc1
20090,Cc1cc(=O)c(C(=O)O)n[nH]1
20091,CC(C)(C)c1ncc(C(=O)O)o1
20092,COc1cn2ncc(C(=O)O)c2cc1
20093,Cn1cc(C(=O)O)c(-c2cnccc2)n1
20094,O=C(O)C1CN(C(=O)C2CC23CC3)c2ccccc21
20095,CN(C)c1ncc(C(=O)O)nc1
20096,Cc1nc2cc(C(=O)O)nn2c(C)c1
20097,Cn1cnc(-c2ccc(C(=O)O)cc2)n1
20098,C[C@H](NC(=O)N1CC2CCC1C2)C(=O)O
20099,O=C(O)c1cnc(-c2ccccc2F)s1
20100,Cc1c(CC(=O)O)sc(N2CCOCC2)n1
20101,O=C(O)c1ccc2cnccc2n1
20102,Cc1nc2ccccc2cc1C(=O)O
20103,O=C(O)CN1CCc2c(ccs2)C1
20104,O=C(O)c1cccc(C(=O)N2CCCC2)n1
20105,O=C(O)C1CCCn2cc(C(F)(F)F)nc12
20106,CC(C)c1c(C(=O)O)nnn1-c1c(F)cc(F)cc1
20107,CC(C)n1ccc(C(=O)O)n1
20108,CCOc1nccc(C)c1C(=O)O
20109,O=C(O)c1nc(C2CCCC2)ncc1
20110,O=C(O)c1ncnc(-c2ccccc2Cl)c1
20111,Cn1ccc(C(=O)O)cc1=O
20112,CNc1c(F)cc(C(=O)O)cc1
20113,O=C(O)c1c(O)ccc(-n2ccnc2)c1
20114,Cc1cc(C(F)(F)F)c2cc(C(=O)O)oc2n1
20115,CCc1c(C(=O)O)cn[nH]1
20116,CCc1cc(C(=O)O)cc(=O)[nH]1
20117,Cc1c(C(=O)O)ccc(-c2ccco2)n1
20118,Cc1nn(C2CCOCC2)cc1C(=O)O
20119,O=C(O)c1c(F)ccc2c1CNCC2
20120,O=C(O)CN1C(=O)c2c(cncc2)C1=O
20121,CCC(=O)N1CCc2c1ccc(C(=O)O)c2
20122,O=C([O-])C[n+]1c(-c2cscn2)[nH]c2ccccc21
20123,O=C(O)c1ccc(CN2CCNCC2)s1
20124,Cc1c(CN2CCNCC2)sc(C(=O)O)c1
20125,CC(C)c1c(C(=O)O)cnn1C
20126,Cn1cc(CCC(=O)O)c2ccccc21
20127,CN(C)C(C(=O)O)c1ccccc1Cl
20128,O=C(Nc1c(C(=O)O)ccnc1)c1ccccc1
20129,CC1CCC(C)N1CC(=O)O
20130,Cc1nn(C(C)C)c(C)c1CC(=O)O
20131,Cc1c(C)cc(N2CCC(C(=O)O)C2=O)cc1
20132,O=C(O)c1nn(-c2cc(F)c(F)cc2)c2c1CCC2
20133,O=C(O)CCn1cncn1
20134,Cc1cc(=O)c(C(=O)O)cn1C
20135,Cc1nc2cc(C)nn2c(C(=O)O)c1
20136,COc1nc(C(=O)O)cc2ccccc12
20137,Cn1cc([C@@H]2OCCC[C@H]2C(=O)O)cn1
20138,O=C(O)c1c(-n2cncn2)ccc(Cl)c1
20139,O=C(O)Cc1coc(-c2cc(F)c(F)cc2)n1
20140,O=C(O)c1cnc2sccc2c1
20141,O=C(O)c1cc2c(cc1)nc1CCCn12
20142,CCc1c(C(=O)O)cnn1-c1cccc(C)c1
20143,Cc1nn(C)c(C(=O)N2CCCCC2C(=O)O)c1
20144,CSc1nc(=O)c(-c2ccccc2N)n[nH]1
20145,CSc1nc2c(c3c(CCCC3)s2)c(=O)[nH]1
20146,Nc1c(-c2ccc(F)cc2)nnn1-c1ccccc1F
20147,CSc1nc(=O)c2c(NC(=O)CC2c2ccc(C)cc2)[nH]1
20148,O=C(O)c1ccc(Cn2cccn2)s1
20149,O=C(O)c1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cs1
20150,O=C(O)c1cc2c(cc1)CNC2
20151,Cc1c2nnc(C(=O)O)cc2ccc1
20152,O=C(O)CCc1nc2c(cccc2Cl)[nH]1
20153,O=C(O)C1C2CCC(C2)N1C(=O)c1ccccc1
20154,CN(C)C(C(=O)O)c1cscn1
20155,O=C(O)c1nc2ccccc2nn1
20156,O=C(O)c1cnc2sccn2c1=O
20157,O=C(O)c1c(-n2cnc3ccccc32)nccc1
20158,Cn1nncc1CC(=O)O
20159,Cc1cc(=O)[nH]c(C)c1C(=O)O
20160,Cc1nc2c(cc(C(=O)O)cc2)n1C
20161,O=C(O)c1c(C2CC2)onc1-c1ccccc1
20162,O=C(O)C1CCc2c(C1)[nH]nc2
20163,O=C(O)c1cn(-c2ccncc2)nc1
20164,CCc1c(C(=O)O)n2cc(C)sc2n1
20165,Cc1c(C(=O)O)sc(C2CCNCC2)n1
20166,CCC1CN(C)c2ccccc2CN1CC(=O)O
20167,O=C(O)c1c2cc[nH]c2ncn1
20168,Cc1nc(C(=O)O)nn1-c1ccc(F)cc1
20169,CC(=O)NC(C)(C(=O)O)c1cc(C(F)(F)F)ccc1
20170,CN(C)C(=O)[C@@H]1C[C@@H]1C(=O)O
20171,CCC(=O)N1CCCC(C(=O)O)C1
20172,O=C(O)c1cc(F)c(-n2cccn2)cc1
20173,Cc1ccc(C2(C(=O)O)CCNCC2)cc1
20174,O=C(O)c1cn(-c2ccccc2F)c(=O)cc1
20175,O=C(O)C1CCCN(c2nc3ccccc3s2)C1
20176,Cc1cc(=O)[nH]c(C(=O)O)c1
20177,O=C(O)c1ccc(-c2ccccn2)[nH]c1=O
20178,Cn1c(C(=O)O)cc2ccccc2c1=O
20179,CC(NC1CCCC1)C(=O)O
20180,CC(C)(C(=O)O)n1ccc(C2CC2)n1
20181,Cc1nn(-c2cc(F)ccc2)c(C(F)F)c1C(=O)O
20182,O=C(O)c1cc(-c2ccccc2)n[nH]1
20183,Cc1ncc2ccc(C(=O)O)cn12
20184,O=C(O)c1c(C2CCCC2)ncs1
20185,O=C(Nc1cccc(C(=O)O)c1)NC1CC1
20186,CC(C)C(=O)Nc1ccc(C(=O)O)cc1
20187,Cc1nn(-c2c(F)cc(C(=O)O)cc2)c(C)c1
20188,O=C(O)c1cc(S(=O)(=O)N2CCCCC2)ccc1
20189,O=C(O)c1cc2c(cc1)[nH]nc2
20190,Cc1nn(C(C)C(=O)O)cc1Cl
20191,CC(C)N1C2CCC1CC(C(=O)O)C2
20192,CCn1cc(-c2nn(C)cc2C(=O)O)cn1
20193,O=C(O)c1nccc(N2CCNCC2)c1
20194,CCN1CCN(c2ccc(C(=O)O)cc2)CC1
20195,COC1(C(N)C(=O)O)CCC1
20196,Cn1cc(C(=O)O)c(C2CCOC2)n1
20197,O=C(O)c1c(-c2ccc(Cl)cc2)[nH]nc1
20198,O=C(O)c1csc(-c2nccnc2)n1
20199,CC(C)(NC(=O)C1CSc2ccccc2O1)C(=O)O
20200,C#CC(C)(C)N1CNC(=S)NC1
20201,CNC(=O)c1c(-n2cccc2)ccs1
20202,COc1ccccc1-c1nc(SC)n[nH]1
20203,O=C(CSc1nnc(-c2ccncc2)cc1)N1CCCCC1
20204,Cc1ccc(-c2noc(-c3ccc(C)cc3)c2)cc1
20205,Cc1nn(CCC(=O)N2CCc3ccccc32)c(C)c1
20206,CSc1nc(=O)c2c([nH]1)-c1ccccc1CC21CCCC1
20207,CCOC(=O)C1=C(C)NC(SC)=NC1c1ccc(N(C)C)cc1
20208,Cc1c(CC(=O)O)cnn1C
20209,COC(C(=O)O)c1cn(C)nc1
20210,CCn1cc(C(=O)O)c(C(C)C)n1
20211,Cc1c(C(=O)O)cc2ccc(F)cc2n1
20212,Cc1nn(CC(=O)O)cc1Cl
20213,O=C(O)C1CCNc2c1ccc(F)c2
20214,COc1c(-c2ccnn2C)cc(C(=O)O)cc1
20215,Cn1ccc(-c2nc3ccccc3n2CC(=O)O)n1
20216,Cc1nc2c(cc(C(=O)O)cc2)[nH]1
20217,CN(C)C(=O)[C@@H]1CC[C@H](C(=O)O)O1
20218,COc1cccc2c1CCN[C@@H]2C(=O)O
20219,Cc1c(C(=O)NC2(C(=O)O)CCC2)cco1
20220,O=C(O)[C@H]1CCCN1C(=O)C1SCCc2c1ccs2
20221,C[C@@](N)(C(=O)O)c1ccccc1
20222,Cn1cnc2c(C(=O)O)ccnc21
20223,Cc1c(C(=O)NC2(C(=O)O)CC2)occ1
20224,CC1CCC(C(C)C)C(N)(C(=O)O)C1
20225,CC(C)(C)C(NC(=O)C1CC=CC1)C(=O)O
20226,CC(C)c1cc(C(=O)O)n[nH]1
20227,CC1=NNC(=O)C1CCC(=O)O
20228,Cc1nn(C(C)(C)C)cc1C(=O)O
20229,COc1cc2c(C(=O)O)cc(C)nc2cc1
20230,CC1(C(=O)O)CCN(C(=O)c2ccccc2)CC1
20231,CO[C@H]1CN[C@H](C(=O)O)C1
20232,Cc1ncc2CC(C(=O)O)CCn21
20233,O=C(O)c1ccc(-c2cscn2)cc1
20234,Cc1c(C(=O)O)ccc2cnc(C3CC3)n12
20235,O=C(O)c1ccc(Cn2cc(Cl)cn2)o1
20236,Cc1nn(-c2ccc(F)cc2)c(C)c1CC(=O)O
20237,O=C(O)Cn1cc(C2CC2)nn1
20238,Cn1cccc1-c1n[nH]c(C(=O)O)c1
20239,O=C(O)c1cc(=O)[nH]c(C2CC2)c1
20240,O=C(O)Cn1cc(-c2ccccc2)nn1
20241,O=C(O)C1CN(C(=O)C2CCCCC2)C1
20242,O=C(O)c1c(Cl)ccc(N2CCNC2=O)c1
20243,Cc1ccc(-c2nc(C)c(C(=O)O)s2)o1
20244,O=C(O)C12CC(CN1)C2
20245,CNCc1ccc(C(=O)O)cc1
20246,O=C(O)c1cccn1Cc1cnccc1
20247,O=C(O)CN1N=C(C(F)(F)F)CC1=O
20248,O=C(O)c1c(-c2ccccc2Cl)[nH]nc1
20249,O=C(O)c1c(-n2ncc3ccccc32)cccn1
20250,NC1(C(=O)O)CCCCCC1
20251,CCc1c(C(=O)O)cnn1C(C)(C)C
20252,O=C(O)c1cc(NC2CCCC2)ncc1
20253,COc1c2c(=O)cc(C(=O)O)oc2ccc1
20254,CCc1ccccc1N1CC(C(=O)O)CC1=O
20255,Cn1ccc(C(=O)N2CCCC(C(=O)O)C2)cc1=O
20256,CSc1n[nH]c(-c2ccco2)n1
20257,Cc1c(C(=O)O)c(C(C)C)n[nH]1
20258,O=C(O)Cc1n[nH]c(=O)c2ccccc12
20259,O=C(O)c1cnc(N2CC3CCC2C3)s1
20260,Cc1c(C(=O)O)ccn1C1CC1
20261,Nc1cc(C(=O)O)nc2ccccc12
20262,O=C(O)CN1CC(C(F)(F)F)CCC1=O
20263,C[C@@H]1CN(C)C[C@H](C(=O)O)O1
20264,O=C(O)[C@@H]1CC[C@H](Cn2ccnc2)O1
20265,O=C(O)c1cc(C(F)(F)F)c[nH]c1=O
20266,O=C(O)c1cn(-c2ccccc2Cl)nc1
20267,O=C(O)C1CCN(c2ncc(Cl)cc2)CC1
20268,COc1cc(C(=O)O)nn1C
20269,CCC(=O)N1CCC(C(=O)O)C1
20270,O=C(O)C1CC(=O)N(CC2CC2)C1
20271,Cc1nc2c(C(=O)O)c(C)nn2c(C)c1
20272,Cc1nn(-c2ccc(C(=O)O)cc2)c(C)n1
20273,CCc1c(C(=O)O)cnn1-c1ccccc1Cl
20274,Cc1cc2c(cc1C)c(CC(=O)O)co2
20275,COCc1ccc(C(=O)O)s1
20276,O=C(O)c1ccc(-c2c[nH]nc2)s1
20277,O=C(O)c1cc2c(CN(C3CCCC3)C2)s1
20278,CC1CCCC(C)N1Cc1ccc(C(=O)O)s1
20279,Cc1noc(C)c1CC(=O)O
20280,CC(NC(=O)C1CCC1)C(=O)O
20281,Cc1noc(C)c1C(C)CC(=O)O
20282,Cc1c(C(=O)O)cnn1C1CCCC1
20283,O=C(O)C(c1ccccc1)N1CCCC1
20284,CN(C)Cc1c[nH]c2c1cc(C(=O)O)cc2
20285,CN1CCCCC1CC(=O)O
20286,CC(C)CN1CCCC(C(=O)O)C1
20287,O=C(O)c1ccc2cnccc2c1
20288,CCn1c(=O)[nH]c2c1ccc(C(=O)O)c2
20289,O=C(O)c1ccc(S(=O)(=O)N2CCCC2)cc1
20290,Cc1csc(-c2cc(C(=O)O)ccc2)n1
20291,CC(C)(C(=O)O)n1cccn1
20292,Cn1nc(C2CC2)nc1CC(=O)O
20293,CCc1c(C(=O)O)cnn1-c1ccccc1
20294,O=C(O)C1CCN(C(=O)N2CCCC2)CC1
20295,CCCc1nc(C)c(C(=O)O)o1
20296,CN1C[C@H](F)C[C@H]1C(=O)O
20297,Cc1nc2c(CC(C(=O)O)CC2)[nH]1
20298,CC(=O)Nc1ccccc1CC(=O)O
20299,Cc1ccc(-n2nc(C(=O)O)cc2C)cc1
20300,O=C(O)Cc1csc(N2CCCC2=O)n1
20301,O=C(O)C1CCCN1c1c2ccsc2ncn1
20302,O=C(O)c1c2[nH]c(=O)[nH]c2ccc1
20303,CC(NC(=O)C1CCOCC1)C(=O)O
20304,Cc1c(CN2CCCC(C(=O)O)C2)cnn1C
20305,Cn1nc(-c2ccccc2)cc1C(=O)O
20306,O=C(O)Cn1sc2ccccc2c1=O
20307,O=C(O)c1nn(-c2ccc(Cl)cc2)cc1
20308,CC(C)(C)CNC(=O)c1cnc(C(=O)O)cc1
20309,O=C(O)CCc1nccnc1
20310,Cc1n[nH]c(C)c1C(C)C(=O)O
20311,O=C(O)Cc1cc2c(cc1)[nH]c(=O)[nH]2
20312,Cc1cc2c(cc1)n(CCC(=O)O)cc2
20313,O=C(O)c1nn(-c2c(F)cccc2F)cc1
20314,O=C(O)c1cc(Nc2ccncc2)ccc1
20315,Cn1cc(-c2cn3ccc(C(=O)O)cc3n2)cn1
20316,Cn1cc(C(O)C(=O)O)cn1
20317,CC(N)(C(=O)O)c1cc(F)ccc1
20318,CN1CC(C(=O)O)C(c2ccccc2)C1
20319,Cn1ncc2c1c(C(=O)O)c(F)cc2
20320,CC(C)Cc1nnc2c(C(=O)O)cccn12
20321,O=C(O)Cn1cnccc1=O
20322,CC(C)(C)n1cc(C(=O)O)nn1
20323,CC(Cn1cnc2ccccc21)C(=O)O
20324,O=C(O)c1c(C2CC2)[nH]nc1
20325,Cc1nn(CC(C)C(=O)O)cc1
20326,Cc1c2CCNC(C(=O)O)c2ccc1
20327,N[C@@H](Cc1cc2ccccc2cc1)C(=O)O
20328,CC(C)(C(=O)O)n1cc(-c2ccccn2)nn1
20329,O=C(O)CNC(=O)C1CCCC1
20330,O=C(O)c1nc2c(CCCC2)s1
20331,O=C1CCCc2c(ccc(C(=O)O)c2)N1
20332,CCc1nc(C(=O)O)nn1-c1ccccc1
20333,CC(=O)Nc1ccccc1C(F)(F)C(=O)O
20334,CCNc1c(C(=O)O)ncs1
20335,O=C(O)C1CSc2cnnn2C1
20336,O=C(O)[C@@H]1CCCC[C@@H]1n1cncn1
20337,COc1cc2c(cc1)n(C)c(C)c2C(=O)O
20338,O=C(O)c1nn(-c2ccc(F)cc2)cc1
20339,COc1c(-n2cnc(C(=O)O)c2)cc(C)cc1
20340,Cc1c(C)c(C(=O)N2CCCCC2C(=O)O)ccc1
20341,O=C(O)CCn1cc(Cl)cn1
20342,CC(C)Cc1nc(C(=O)O)cs1
20343,COC1(c2ncc(C(=O)O)cc2)CCOCC1
20344,O=C(O)C1CC1c1cc2c(cc1)OCCO2
20345,O=C(O)c1cnc2scc(-c3ccccc3)n2c1=O
20346,COc1c(-c2nn(C)cc2)cc(C(=O)O)cc1
20347,CC(=O)N1CCC(C)(C(=O)O)C1
20348,Cc1cc(C(=O)O)c(C)n1CC1CC1
20349,O=C(O)C1CCC2CCCCC2N1
20350,O=C(O)c1cccc(CN2CCCC2)c1
20351,O=C(O)Cn1nc(-c2ccccc2)ccc1=O
20352,CCn1cc(C(=O)O)c(=O)c2c1ccc(Cl)c2
20353,Cc1c2cc(C(=O)O)ccc2n[nH]1
20354,O=C(O)c1cc(-n2cccn2)ccc1
20355,CS(=O)(=O)N1CCCCC1C(=O)O
20356,Cc1c(CC(=O)O)c(C)c2c(C)nn(C)c2n1
20357,O=C(O)c1cc(F)c(NC(=O)N2CCCCC2)cc1
20358,CC(C)CN1CCC(C(=O)O)CC1
20359,O=C(O)c1cc2ncccc2nc1
20360,Cc1nn(C)c(-n2cccn2)c1C(=O)O
20361,COc1ccc(C(C)(N)C(=O)O)cc1
20362,O=C(O)[C@@H]1CCCN1C(=O)c1ccccn1
20363,Cn1cnn(CCC(=O)O)c1=O
20364,Cc1cn(C(C)C(=O)O)nc1
20365,CC(=O)Nc1c(C)cccc1C(=O)O
20366,CN1CC(C(=O)O)c2ccccc2C1=O
20367,CCc1ccccc1-n1cc(C(=O)O)nn1
20368,CC(C)c1c(C(=O)O)cnn1-c1ccc(F)cc1
20369,CCOc1c(C(=O)O)nc(C)o1
20370,CC(C(=O)O)c1cn(C)nc1
20371,NC(Cc1ccc(F)cc1)C(=O)O
20372,O=C(O)CCn1cnc2ccccc2c1=O
20373,Cc1nccn1-c1nc2ccccc2c(C(=O)O)c1
20374,CNc1nc(C)cc(C(=O)O)n1
20375,CC(=O)Nc1cccc(C(=O)O)c1
20376,CCn1nnc2c1ccc(C(=O)O)c2
20377,Cn1cc(C(=O)O)c(-c2ccncc2)n1
20378,O=C(O)C1CC(=O)N(C2CCCCC2)C1
20379,CC1CCC(C(C)C)C(N)C1
20380,CSC1=NCCN1Cc1ccccc1
20381,Cc1ccc(C)n1-c1c(C(=O)O)scc1
20382,COc1c(C(=O)O)c(C)nn1C
20383,Cc1cc(C(=O)O)c2ccc(F)cc2n1
20384,Cc1nn(-c2ccc(C(=O)O)cc2)c(C)c1
20385,O=C(O)CNC(=O)c1ccccc1C(F)(F)F
20386,O=C(O)Cn1cncn1
20387,O=C1Cc2c(C(=O)O)ccnc2N1
20388,O=C(O)c1ccc(CN2CCCCC2)o1
20389,O=C(O)c1cc(N2CCCNCC2)ncc1
20390,O=C(O)c1nn2CCCCc2c1
20391,CNc1nc2ccccc2c(C(=O)O)c1
20392,CN(C)C(C)(C(=O)O)c1ccc(F)cc1
20393,Cc1ccc(-c2nc(C(=O)O)cs2)n1C
20394,O=C(O)C1(c2ccc(Cl)cc2)CCOCC1
20395,Cc1cc2c(ccc(N)c2)[nH]1
20396,Cn1/c(=N/N)sc2ccccc21
20397,CSC1=NC(C)(C)CCC(C)(C)N1
20398,O=C(O)c1n[nH]c2c1CCCCC2
20399,O=C(O)Cc1c(Cl)cc(Cl)cn1
20400,O=C(O)c1nc2cc(F)c(Cl)cc2cn1
20401,Cc1nn(-c2ccccc2F)c(C)c1CC(=O)O
20402,Oc1ccc(N2CCNCC2)cc1
20403,Nc1ccccc1-c1nc2ccccc2[nH]1
20404,CCSC1=NCN(Cc2cccs2)CN1
20405,CCc1c(C(=O)O)cnn1C
20406,CC(C)c1nc(C(=O)O)cs1
20407,O=C([O-])Cc1c[n+]2c([nH]1)scc2
20408,Cc1c[nH]c(=O)n1-c1cccc(C(=O)O)c1
20409,Cc1nn(-c2ccc(F)cc2)c(C)c1C(=O)O
20410,CN1N=C(CC(=O)O)CC1=O
20411,CC(C)n1ncc(C(=O)O)c1C1CC1
20412,NC(C(=O)O)c1ccc(C(F)(F)F)cc1
20413,CC(C)n1cc(C(=O)O)c2ccccc2c1=O
20414,Cn1cccc(C(=O)O)c1=O
20415,Cn1cc(C(=O)O)c(C2CCC2)n1
20416,Cc1c(C(=O)O)oc2ccccc2c1=O
20417,O=C(O)c1ccc(Nc2cnccc2)cc1
20418,O=C(O)C1CCCN1c1ncnc2ccccc12
20419,Cn1nncc1C(=O)O
20420,O=C(O)c1csc(C2CCCO2)n1
20421,COc1cccc2c1CC(C(=O)O)CO2
20422,Cn1cc(CC(O)C(=O)O)cn1
20423,O=C(O)C1(c2cnccc2)CC2(CCC2)C1
20424,CCc1c(C(=O)O)nnn1-c1cc(Cl)ccc1
20425,CCn1[nH]c(C(=O)O)cc1=O
20426,Cn1nc(C(=O)O)c2c1ccc(F)c2
20427,CC(N)(C(=O)O)c1ccccc1F
20428,Cc1ccc(C)n1-c1c(C(=O)O)cnn1C
20429,O=C(O)c1ccc(CN2CCCC2)cc1
20430,Cc1c(C(=O)O)nc(-c2ccc(Cl)cc2)o1
20431,Cc1c(C(=O)O)nc(C2CC2)o1
20432,O=C(O)Cc1cn(-c2ccccc2)nc1
20433,O=C(O)c1cc(F)c(N2CCCC2)cc1
20434,CCN1C(=O)C[C@H](C(=O)O)[C@H]1c1nccn1C
20435,O=C(O)c1csc(-c2ccco2)n1
20436,CSc1nc(=O)c(-c2ccccc2)n[nH]1
20437,CSc1n[nH]c(NCc2cccc(C)c2)n1
20438,O=C1C(=C2SCCS2)CC/C1=C/c1ccccc1
20439,O=[N+]([O-])c1ccc(CSc2n[nH]c(-c3ccco3)n2)cc1
20440,O=C(O)CNC(=O)C1CCOCC1
20441,O=C(O)Cn1nc2CCCCn2c1=O
20442,O=C(O)C1CCN(C(=O)c2cnccc2)CC1
20443,O=C(O)C1CSC(Cc2ccc(F)cc2)C(=O)N1
20444,O=C(O)c1ccccc1OC1CC1
20445,Cc1ccccc1-n1cc(C(=O)O)cn1
20446,O=C(O)Cn1nc2CCCCCn2c1=O
20447,Cc1nc(C)c2c(C)c(C(=O)O)sc2n1
20448,O=C(O)C1(c2ccccc2Cl)CCOCC1
20449,Cn1ccc(CCC(=O)O)n1
20450,CC(C)c1c(C(=O)O)ncs1
20451,O=C(O)C1NCCc2c1ccs2
20452,O=C(O)C1CNCC(c2ccccc2)C1
20453,Cc1ccc(-n2cc(O)c(C(=O)O)n2)cc1
20454,CN(CC(=O)O)S(=O)(=O)c1cnccc1
20455,CC1(C)CCCNC1C(=O)O
20456,CC(C)(C)c1nnc(C(=O)O)s1
20457,Nc1nc(C(=O)O)c(-c2ccccc2)s1
20458,Cc1cc(C(=O)N2CCC[C@@H]2C(=O)O)ccc1
20459,CCn1nc(C)c(C(=O)O)n1
20460,CNC1(C(=O)O)CCC1
20461,N[C@@H](CC(=O)O)c1ccccc1
20462,CN(C)C(=O)C1CCC(C(=O)O)CC1
20463,CC1(C)[C@H](C(=O)O)[C@H]1c1c(Cl)cncc1
20464,O=C(O)CCn1cccn1
20465,O=C(O)c1c2sncc2ccc1
20466,O=C(O)C1CC(=O)N(c2nccs2)C1
20467,O=C(O)c1ncc(Cc2ccccc2)o1
20468,O=C(O)c1cnc(-c2cc(F)c(F)cc2)s1
20469,CCn1cc(CC(=O)O)cn1
20470,Cc1c(Cl)cncc1C(=O)O
20471,O=C(O)Cc1cc2c(cc1)ncs2
20472,Cc1c[nH]c(=O)n1-c1ccc(C(=O)O)cc1
20473,COc1cc2c(cc1)cnn(CC(=O)O)c2=O
20474,CC(C)(C(=O)O)C1CCCNC1
20475,CCc1nc(C)c(C(=O)O)o1
20476,Cc1nn(C(C)CC(=O)O)c(C)c1
20477,COc1c2c(CC(=O)O)c[nH]c2ccc1
20478,O=C(O)CN1C(=O)CCCc2ccccc21
20479,Cc1c(C(=O)O)cnn1-c1ccc(Cl)cc1
20480,Cc1cc(O)cc(=O)n1C(C)C(=O)O
20481,O=C(O)Cc1cc2ccccc2nc1
20482,Cc1c(C)cc(C(=O)NCC(=O)O)cc1
20483,CC1CC(=O)Nc2c(ccc(C(=O)O)c2)N1
20484,COc1c(N2CC(C(=O)O)CC2=O)cc(Cl)cc1
20485,CC1CCN(CC(=O)O)CC1
20486,O=C(O)c1c2ccncc2ccc1
20487,CN(C)c1nc2c(ccc(C(=O)O)c2)o1
20488,Cn1c(CCC(=O)O)nc2ccccc2c1=O
20489,O=C(O)c1cnc(Cc2ccccc2)s1
20490,O=C(O)c1n[nH]c2ccccc12
20491,O=C(O)Cc1c[nH]c2cnccc12
20492,Nc1nccc2cc(C(=O)O)ccc12
20493,CC(C(=O)O)C1CCC(=O)N1
20494,Cc1cc(C(=O)O)nn1C(C)C1CC1
20495,COc1ccc(-n2ccc(C(=O)O)n2)cc1
20496,CC(O)(Cn1ccc2c(ccs2)c1=O)C(=O)O
20497,O=C(O)Cc1cncc2ccccc12
20498,Cc1cc(C)c2c(N)c(C(=O)O)sc2n1
20499,O=C(O)C1CCN1S(=O)(=O)c1ccccc1
20500,Cn1nnc2c1ccc(C(=O)O)c2
20501,CC(C)C(=O)Nc1nccc(C(=O)O)c1
20502,O=C(O)c1csc(-c2ccc(O)cc2)n1
20503,O=C(O)c1cn(Cc2cc(Cl)ccc2)nc1
20504,CC(C(=O)O)n1ccc(C2CC2)n1
20505,O=C(O)c1ccc(Cn2cccn2)o1
20506,O=C(O)c1nn2c(C3CC3)ccnc2c1
20507,C[C@H](c1ccccc1)N1C[C@H](C(=O)O)CC1=O
20508,O=C(O)c1cn(-c2ccccc2C(F)(F)F)nn1
20509,O=C(O)c1cn2cnnc2cc1
20510,CN1CCc2c1cc(C(=O)O)cc2
20511,CC(C(=O)O)c1cc2ccccc2nc1
20512,CC(C)(C(=O)O)N1CCS(=O)(=O)CC1
20513,O=C(O)C1CCCN1C(=O)c1ccc(F)cc1
20514,CC(C)n1cc(C(=O)O)cn1
20515,CC(C)c1ncc(C(=O)O)s1
20516,Cc1n[nH]c(C)c1CC(C)C(=O)O
20517,Cc1ccc(-n2[nH]c(C(=O)O)cc2=O)cc1
20518,O=C(O)C1(c2cnccc2)CCCCC1
20519,O=C(O)Cc1csc(-c2ccccc2Cl)n1
20520,Cc1ncc(C(=O)O)[nH]1
20521,O=C(O)c1cccc2nncn12
20522,O=C(O)Cc1cc2c(cc1)cn[nH]2
20523,O=C(O)C1CCC(NC(=O)C2CC=CC2)C1
20524,CC(C)(C)n1ncc(C(=O)O)c1-c1ccccc1
20525,O=C(O)C1CC(O)CN1
20526,Cc1cn2ncc(C(=O)O)c2nc1
20527,COc1nsc(OC)c1C(=O)O
20528,CC(C)(NC(=O)c1ccc(F)cc1)C(=O)O
20529,Cc1c(C(=O)O)ccc(NC(=O)C2CCCC2)c1
20530,O=C(O)CC1CCCC(=O)N1
20531,O=C(O)CCn1ncc2c1CCCC2
20532,O=C(O)C1CCC(=O)N(c2cc(F)ccc2)C1
20533,O=C(O)C1CCc2nncn2C1
20534,O=C(O)c1cn(C2CC2)c(=O)cc1
20535,O=C(O)Cn1ccc2ccccc2c1=O
20536,Cc1cc2c(nc1)n(CC(=O)O)nc2
20537,Cc1cc(=O)n(CC(C)(O)C(=O)O)cc1
20538,O=C(O)c1c(C(F)F)n(-c2ccncc2)nc1
20539,O=C(O)c1coc(C2CC2)n1
20540,CC(C)n1ccc(CC(=O)O)n1
20541,CC(=O)Nc1cccc(C(=O)O)n1
20542,CC1CC(C(=O)O)c2ccccc2N1
20543,Cc1c(C(=O)O)[nH]c(=O)c2ccccc12
20544,CNC(C(=O)O)c1ccc(C(F)(F)F)cc1
20545,O=C(O)Cc1csc(-c2cc(F)c(F)cc2)n1
20546,Cn1cnc(C(=O)O)n1
20547,O=C(O)c1cncnc1C1CC1
20548,O=C(O)c1ccc(-n2cccn2)cc1
20549,CNC(C(=O)O)c1ccccc1Cl
20550,O=C(O)c1nnc(OC2CCCC2)cc1
